step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,CASH_IN,229982.47,C24334184,5927754.53,6157737.0,C564160838,1727562.92,1254956.07,0,0
1,CASH_IN,216806.48,C2008547236,6157737.0,6374543.48,C564160838,1497580.45,1254956.07,0,0
1,CASH_IN,117257.18,C1590792382,6374543.48,6491800.66,C1182461167,204311.36,23508.22,0,0
1,CASH_IN,174413.77,C1076855029,6491800.66,6666214.43,C1123629720,213713.99,46393.85,0,0
1,CASH_IN,72897.92,C1539088279,6666214.43,6739112.35,C662736689,327169.9,4891090.56,0,0
1,CASH_IN,82564.24,C322830747,6739112.35,6821676.59,C2050019814,342077.36,0.0,0,0
1,CASH_IN,63764.9,C1094199074,6821676.59,6885441.49,C885951223,445655.6,215851.28,0,0
1,CASH_IN,183074.81,C2108440536,6885441.49,7068516.3,C1219161283,187573.89,0.0,0,0
1,CASH_IN,223744.8,C1112758237,7068516.3,7292261.09,C1831477404,454141.23,247063.16,0,0
1,CASH_IN,46179.38,C553821397,7292261.09,7338440.47,C1096283470,306791.16,0.0,0,0
1,CASH_IN,91611.03,C553879264,7338440.47,7430051.5,C1750905143,931831.94,424250.45,0,0
1,CASH_IN,128022.19,C1028472807,7430051.5,7558073.69,C1286084959,2756959.24,2107778.11,0,0
1,CASH_IN,157949.72,C1710783020,7558073.69,7716023.4,C985934102,1878807.53,971418.91,0,0
1,CASH_IN,26516.56,C1365790282,7716023.4,7742539.96,C1937962514,63127.8,8383.29,0,0
1,CASH_IN,105647.45,C1826747905,7742539.96,7848187.42,C1068824137,126541.52,265092.36,0,0
1,CASH_IN,61858.19,C948395645,7848187.42,7910045.61,C985934102,1720857.81,971418.91,0,0
1,CASH_IN,245041.35,C512256603,7910045.61,8155086.95,C985934102,1658999.62,971418.91,0,0
1,CASH_IN,42922.81,C226586078,8155086.95,8198009.76,C1182461167,87054.17,23508.22,0,0
1,CASH_IN,137465.55,C1848886161,8198009.76,8335475.31,C1318822808,1066345.61,500631.71,0,0
1,CASH_IN,170207.14,C1816468636,8335475.31,8505682.45,C2050019814,259513.13,0.0,0,0
1,CASH_IN,18513.77,C834824701,8505682.45,8524196.22,C306206744,2858335.38,3554299.27,0,0
1,CASH_IN,199318.34,C925568390,8524196.22,8723514.56,C1096283470,260611.78,0.0,0,0
1,CASH_IN,26295.3,C1198817209,8723514.56,8749809.86,C1883840933,1.391505995E7,1.687464309E7,0,0
1,CASH_IN,111549.83,C51460663,8749809.86,8861359.69,C1749186397,208152.76,277515.05,0,0
1,CASH_IN,56912.01,C557725225,8861359.69,8918271.71,C614685048,108462.08,0.0,0,0
1,CASH_IN,414285.51,C1318475957,8918271.71,9332557.22,C1049817027,614630.33,60738.03,0,0
1,CASH_IN,298109.36,C712732521,9332557.22,9630666.58,C667346055,493746.17,9291619.62,0,0
1,CASH_IN,269736.99,C540092563,9630666.58,9900403.57,C1526298704,473512.63,32092.07,0,0
1,CASH_IN,18622.16,C1894698434,9900403.57,9919025.73,C1825027294,55379.84,36757.68,0,0
1,CASH_IN,183816.31,C205615258,9919025.73,1.010284203E7,C1023714065,2391652.26,1412484.09,0,0
1,CASH_IN,143405.8,C2108708444,1.010284203E7,1.024624783E7,C667346055,195636.81,9291619.62,0,0
1,PAYMENT,449.97,C1424788681,13030.57,12580.6,M1391119179,0.0,0.0,0,0
1,PAYMENT,2743.55,C1428726828,12580.6,9837.06,M710220387,0.0,0.0,0,0
1,PAYMENT,1548.73,C443502884,38285.31,36736.58,M517693873,0.0,0.0,0,0
1,PAYMENT,4828.43,C247644034,36736.58,31908.14,M214313531,0.0,0.0,0,0
1,PAYMENT,1737.12,C1824570614,31908.14,30171.02,M693345846,0.0,0.0,0,0
1,PAYMENT,1089.31,C854989361,30171.02,29081.71,M257718694,0.0,0.0,0,0
1,PAYMENT,5237.7,C1720865719,29081.71,23844.01,M1392886653,0.0,0.0,0,0
1,PAYMENT,3364.48,C1369468094,23844.01,20479.53,M1037942373,0.0,0.0,0,0
1,PAYMENT,1889.41,C1235635586,20479.53,18590.13,M876962272,0.0,0.0,0,0
1,PAYMENT,2685.44,C1725054538,11302.0,8616.56,M917277283,0.0,0.0,0,0
1,PAYMENT,1238.08,C1302141801,8616.56,7378.48,M1388849499,0.0,0.0,0,0
1,PAYMENT,17994.24,C622820646,7378.48,0.0,M2008159348,0.0,0.0,0,0
1,PAYMENT,6396.49,C1389432760,458.0,0.0,M1103132232,0.0,0.0,0,0
1,PAYMENT,2380.21,C535352603,6003259.91,6000879.7,M2015261478,0.0,0.0,0,0
1,CASH_OUT,139754.72,C577245010,6000879.7,5861124.98,C932583850,2474475.78,2719172.89,0,0
1,PAYMENT,8787.63,C1624788833,50784.0,41996.37,M968957548,0.0,0.0,0,0
1,DEBIT,2261.24,C843959601,3183.0,921.76,C1750905143,840220.91,424250.45,0,0
1,DEBIT,2807.73,C1346197173,1704.0,0.0,C1973538135,15655.05,16896.7,0,0
1,PAYMENT,4247.14,C1924966548,49049.96,44802.82,M1128266449,0.0,0.0,0,0
1,PAYMENT,4504.48,C533173186,44802.82,40298.34,M628487793,0.0,0.0,0,0
1,PAYMENT,3051.76,C848958019,236272.0,233220.24,M248487859,0.0,0.0,0,0
1,PAYMENT,5675.84,C758465579,224.0,0.0,M670689666,0.0,0.0,0,0
1,DEBIT,194.4,C1167327028,30364.0,30169.6,C75457651,29741.84,31469.78,0,0
1,PAYMENT,8176.58,C936628786,820.0,0.0,M817941759,0.0,0.0,0,0
1,PAYMENT,4074.17,C1478334108,574.0,0.0,M36550900,0.0,0.0,0,0
1,PAYMENT,13695.83,C726051009,27392.0,13696.17,M492252770,0.0,0.0,0,0
1,PAYMENT,8092.22,C701166114,595.0,0.0,M1187972599,0.0,0.0,0,0
1,CASH_OUT,286803.5,C1481751887,0.0,0.0,C997608398,774294.17,157982.12,0,0
1,PAYMENT,3620.25,C2094115865,22956.58,19336.33,M49547843,0.0,0.0,0,0
1,CASH_OUT,153952.87,C1017792343,19336.33,0.0,C1023714065,2207835.95,1412484.09,0,0
1,PAYMENT,1335.03,C1774468680,2043.0,707.97,M402978317,0.0,0.0,0,0
1,PAYMENT,96.32,C981487964,41255.0,41158.68,M1417554340,0.0,0.0,0,0
1,TRANSFER,412906.88,C478182173,10353.0,0.0,C1068824137,20894.07,265092.36,0,0
1,TRANSFER,288638.46,C596333086,0.0,0.0,C747464370,1106431.03,1567434.81,0,0
1,PAYMENT,2918.83,C456785282,158.0,0.0,M1043317832,0.0,0.0,0,0
1,PAYMENT,4852.65,C560465923,30128.26,25275.61,M1485485458,0.0,0.0,0,0
1,PAYMENT,13343.47,C210474732,25275.61,11932.14,M1288052401,0.0,0.0,0,0
1,DEBIT,1672.55,C764358458,50419.0,48746.45,C885951223,381890.69,215851.28,0,0
1,PAYMENT,1020.89,C539240764,75771.0,74750.11,M1883830050,0.0,0.0,0,0
1,PAYMENT,4440.79,C201804812,49624.0,45183.21,M1487230025,0.0,0.0,0,0
1,PAYMENT,12271.39,C1498016680,715.0,0.0,M1846539844,0.0,0.0,0,0
1,TRANSFER,379953.15,C1490985125,121856.0,0.0,C459857341,19826.79,387263.02,0,0
1,PAYMENT,9198.49,C707506411,5970.0,0.0,M1009326765,0.0,0.0,0,0
1,PAYMENT,660.52,C755328698,35451.0,34790.48,M7548983,0.0,0.0,0,0
1,PAYMENT,3485.64,C1999135802,460.0,0.0,M52487168,0.0,0.0,0,0
1,PAYMENT,413.84,C85357160,26512.93,26099.09,M486348917,0.0,0.0,0,0
1,PAYMENT,3865.44,C683718244,26099.09,22233.65,M742672280,0.0,0.0,0,0
1,CASH_OUT,124832.65,C452457802,128.0,0.0,C812586739,4795.0,122027.28,0,0
1,TRANSFER,302151.25,C1857910993,166321.0,0.0,C1234250905,1786.0,193018.94,0,0
1,PAYMENT,1854.51,C1130598644,2244.0,389.49,M1293252487,0.0,0.0,0,0
1,PAYMENT,2850.6,C1760401098,51550.07,48699.47,M1829966070,0.0,0.0,0,0
1,CASH_OUT,130905.88,C841537936,48699.47,0.0,C1068824137,433800.95,265092.36,0,0
1,PAYMENT,8782.48,C1424439581,21368.0,12585.52,M1354280589,0.0,0.0,0,0
1,CASH_IN,254286.27,C626626764,22351.0,276637.27,C1832532108,11155.0,0.0,0,0
1,PAYMENT,10239.16,C1372137902,276637.27,266398.11,M1015799131,0.0,0.0,0,0
1,TRANSFER,7276.69,C701681793,93.0,0.0,C154319946,1463.0,0.0,0,0
1,DEBIT,4993.81,C1088744071,20801.0,15807.19,C488044861,120766.35,5203.54,0,0
1,DEBIT,8531.44,C1484275564,2080.0,0.0,C195600860,31817.35,40348.79,0,0
1,PAYMENT,4297.27,C981159997,7468.0,3170.73,M85121323,0.0,0.0,0,0
1,PAYMENT,7287.73,C1657125852,3170.73,0.0,M2078239671,0.0,0.0,0,0
1,PAYMENT,5375.2,C465909321,81625.0,76249.8,M143486875,0.0,0.0,0,0
1,PAYMENT,3830.45,C1205419533,84182.0,80351.55,M1197176722,0.0,0.0,0,0
1,TRANSFER,70543.76,C1964926542,80351.55,9807.8,C997608398,1061097.67,157982.12,0,0
1,PAYMENT,3558.79,C369901249,20791.0,17232.21,M405488475,0.0,0.0,0,0
1,PAYMENT,6891.56,C80756779,41921.0,35029.44,M49969897,0.0,0.0,0,0
1,PAYMENT,2875.66,C1970779713,399779.94,396904.27,M923013679,0.0,0.0,0,0
1,PAYMENT,4632.68,C827579900,396904.27,392271.59,M1622135821,0.0,0.0,0,0
1,PAYMENT,13693.11,C681747431,392271.59,378578.48,M1059080630,0.0,0.0,0,0
1,TRANSFER,81222.77,C280223635,180207.0,98984.23,C453211571,3243462.05,3461666.05,0,0
1,DEBIT,2801.1,C245530164,661.0,0.0,C63387985,10505.0,3883.96,0,0
1,TRANSFER,273951.34,C866273692,0.0,0.0,C1262822392,9392554.49,1.249436715E7,0,0
1,TRANSFER,490341.11,C242408359,20846.0,0.0,C1504109395,0.0,593737.38,0,0
1,PAYMENT,226.29,C3392189,11762.0,11535.71,M503144273,0.0,0.0,0,0
1,CASH_OUT,204691.97,C1009916891,11535.71,0.0,C1068824137,564706.83,265092.36,0,0
1,PAYMENT,3399.54,C612716569,40264.0,36864.46,M985487390,0.0,0.0,0,0
1,PAYMENT,261.95,C1296928719,1803.0,1541.05,M1628289406,0.0,0.0,0,0
1,PAYMENT,1815.83,C1862674654,383563.24,381747.41,M1068232840,0.0,0.0,0,0
1,PAYMENT,10287.6,C507061061,381747.41,371459.81,M317960117,0.0,0.0,0,0
1,DEBIT,2633.08,C1290614253,124905.0,122271.92,C1992550266,17146.0,0.0,0,0
1,PAYMENT,8818.07,C740467528,56054.0,47235.93,M2077662850,0.0,0.0,0,0
1,PAYMENT,271.77,C1960253514,23550.87,23279.1,M1370495328,0.0,0.0,0,0
1,PAYMENT,7017.21,C1748097277,23279.1,16261.9,M668760567,0.0,0.0,0,0
1,PAYMENT,16709.74,C1803890702,26396.0,9686.26,M984567559,0.0,0.0,0,0
1,PAYMENT,2020.04,C1556061855,9686.26,7666.22,M417875774,0.0,0.0,0,0
1,PAYMENT,3601.28,C1513029997,10621.0,7019.72,M439925336,0.0,0.0,0,0
1,DEBIT,6027.22,C986944742,277100.0,271072.78,C1286084959,2628937.05,2107778.11,0,0
1,PAYMENT,7886.77,C1616438581,10863.0,2976.23,M1121891386,0.0,0.0,0,0
1,TRANSFER,421520.68,C501951555,80772.0,0.0,C2083117811,31429.67,290772.6,0,0
1,PAYMENT,2444.49,C1002041276,31454.0,29009.51,M485475507,0.0,0.0,0,0
1,PAYMENT,2786.6,C724028528,29009.51,26222.91,M1869247587,0.0,0.0,0,0
1,PAYMENT,2186.58,C467313213,46265.0,44078.42,M2045913001,0.0,0.0,0,0
1,CASH_OUT,265803.38,C1822630059,2634964.27,2369160.89,C1839337592,20480.0,141110.62,0,0
1,PAYMENT,12363.37,C1356236848,2369160.89,2356797.53,M508760925,0.0,0.0,0,0
1,DEBIT,3014.72,C1987354705,31568.0,28553.28,C40075281,25407.65,28422.37,0,0
1,TRANSFER,9533.48,C61304908,13056.0,3522.52,C800281454,888.0,0.0,0,0
1,TRANSFER,139555.44,C1733619456,19466.0,0.0,C317071334,0.0,139555.44,0,0
1,PAYMENT,13525.15,C1637601612,173.0,0.0,M842957574,0.0,0.0,0,0
1,PAYMENT,5134.7,C170106909,341.0,0.0,M1255109302,0.0,0.0,0,0
1,PAYMENT,4881.15,C1969347346,30241.0,25359.85,M855724043,0.0,0.0,0,0
1,CASH_OUT,130470.14,C615853374,25359.85,0.0,C564160838,1280773.97,1254956.07,0,0
1,TRANSFER,722161.86,C366916060,11120.0,0.0,C836514715,0.0,708608.07,0,0
1,PAYMENT,5085.47,C1855734078,104537.0,99451.53,M1470420462,0.0,0.0,0,0
1,PAYMENT,4617.63,C1526062841,61807.0,57189.37,M977650730,0.0,0.0,0,0
1,PAYMENT,3941.6,C920446957,128.0,0.0,M1202081661,0.0,0.0,0,0
1,PAYMENT,1471.39,C869290854,0.0,0.0,M664839586,0.0,0.0,0,0
1,PAYMENT,5480.96,C1989332276,379457.0,373976.04,M54176060,0.0,0.0,0,0
1,PAYMENT,1834.74,C851480926,40061.0,38226.26,M275754769,0.0,0.0,0,0
1,CASH_IN,365914.64,C1895054149,1314.0,367228.64,C614685048,0.0,0.0,0,0
1,PAYMENT,16472.92,C651235118,367228.64,350755.71,M279781579,0.0,0.0,0,0
1,PAYMENT,31922.09,C2111247080,350755.71,318833.62,M740827140,0.0,0.0,0,0
1,PAYMENT,6450.56,C36627152,2006.0,0.0,M2080125222,0.0,0.0,0,0
1,CASH_OUT,315325.25,C1048128739,0.0,0.0,C665576141,5341103.79,5515763.34,0,0
1,PAYMENT,2869.11,C1404834600,116740.0,113870.89,M653345773,0.0,0.0,0,0
1,PAYMENT,2738.86,C1008612116,12622.0,9883.14,M1266093632,0.0,0.0,0,0
1,CASH_IN,60503.37,C2028036437,18465.0,78968.37,C1860513229,55118.2,0.0,0,0
1,PAYMENT,450.55,C1420012431,12203.0,11752.45,M426288284,0.0,0.0,0,0
1,DEBIT,8161.64,C1780399359,99379.0,91217.36,C1504109395,490341.11,593737.38,0,0
1,TRANSFER,40149.38,C428245792,287443.9,247294.52,C1291286504,26426.12,66575.5,0,0
1,PAYMENT,5829.39,C1353759820,247294.52,241465.13,M203472514,0.0,0.0,0,0
1,PAYMENT,9119.89,C331748029,241465.13,232345.24,M1056185446,0.0,0.0,0,0
1,PAYMENT,3854.39,C1802736936,11049.0,7194.61,M1647243882,0.0,0.0,0,0
1,PAYMENT,1053.13,C1105090408,107327.0,106273.87,M1599566873,0.0,0.0,0,0
1,PAYMENT,7296.95,C687501326,12853.74,5556.8,M1028811481,0.0,0.0,0,0
1,PAYMENT,9114.34,C235151116,5556.8,0.0,M1779914089,0.0,0.0,0,0
1,PAYMENT,18625.28,C295055909,0.0,0.0,M1060935276,0.0,0.0,0,0
1,PAYMENT,2134.11,C300811000,0.0,0.0,M1090695601,0.0,0.0,0,0
1,PAYMENT,3743.03,C1638249646,0.0,0.0,M980533504,0.0,0.0,0,0
1,PAYMENT,17457.7,C1533672820,0.0,0.0,M254955665,0.0,0.0,0,0
1,PAYMENT,1098.78,C1132369181,0.0,0.0,M2008229299,0.0,0.0,0,0
1,PAYMENT,1393.49,C1671816300,0.0,0.0,M2123269713,0.0,0.0,0,0
1,PAYMENT,3466.83,C1240412896,0.0,0.0,M656349395,0.0,0.0,0,0
1,PAYMENT,12960.72,C1809129176,0.0,0.0,M1642308093,0.0,0.0,0,0
1,PAYMENT,3383.61,C1370224403,0.0,0.0,M246264949,0.0,0.0,0,0
1,PAYMENT,3285.68,C1296910502,0.0,0.0,M828241083,0.0,0.0,0,0
1,PAYMENT,4898.07,C1069584108,0.0,0.0,M1554877309,0.0,0.0,0,0
1,PAYMENT,9642.19,C2063786038,0.0,0.0,M623131585,0.0,0.0,0,0
1,PAYMENT,1919.77,C505968231,0.0,0.0,M779018428,0.0,0.0,0,0
1,PAYMENT,21820.68,C1107404311,0.0,0.0,M1182758821,0.0,0.0,0,0
1,PAYMENT,18187.81,C465152579,0.0,0.0,M1108066952,0.0,0.0,0,0
1,PAYMENT,23069.76,C234223040,0.0,0.0,M814377348,0.0,0.0,0,0
1,PAYMENT,6820.53,C1723278948,0.0,0.0,M2050275256,0.0,0.0,0,0
1,PAYMENT,2635.06,C1489831627,105.0,0.0,M1005093407,0.0,0.0,0,0
1,PAYMENT,5371.1,C1689458432,14805.0,9433.9,M996533593,0.0,0.0,0,0
1,CASH_OUT,358124.44,C195970976,19909.0,0.0,C1789550256,5042517.42,4619798.56,0,0
1,PAYMENT,2645.88,C1957282992,94.0,0.0,M140428850,0.0,0.0,0,0
1,DEBIT,5454.05,C470132045,86214.0,80759.95,C1330106945,18590.13,24044.18,0,0
1,PAYMENT,2691.57,C1710191146,11618.0,8926.43,M1608103523,0.0,0.0,0,0
1,DEBIT,3269.57,C558404860,57324.0,54054.43,C767904468,20445.0,0.0,0,0
1,PAYMENT,3623.4,C274100821,39410.0,35786.6,M238431319,0.0,0.0,0,0
1,PAYMENT,102.37,C474933596,43046.0,42943.63,M2042917213,0.0,0.0,0,0
1,PAYMENT,5601.3,C1520656618,7638.0,2036.7,M1699265405,0.0,0.0,0,0
1,CASH_OUT,151768.14,C237484673,2036.7,0.0,C357863579,179331.6,92307.65,0,0
1,PAYMENT,2725.19,C1412656257,14785.0,12059.81,M358019805,0.0,0.0,0,0
1,PAYMENT,1534.54,C904208473,12059.81,10525.28,M103118806,0.0,0.0,0,0
1,PAYMENT,402.54,C1237144823,10525.28,10122.73,M1801422599,0.0,0.0,0,0
1,DEBIT,12617.81,C1998882269,10709.0,0.0,C1424082571,30393.0,0.0,0,0
1,PAYMENT,3631.87,C1511180072,13178.14,9546.27,M2041264753,0.0,0.0,0,0
1,CASH_OUT,333946.96,C1851522556,9546.27,0.0,C1170794006,4921976.75,22190.99,0,0
1,PAYMENT,7648.78,C1031968647,1596.0,0.0,M1902455960,0.0,0.0,0,0
1,PAYMENT,11679.19,C1371400311,30414.0,18734.81,M1622694817,0.0,0.0,0,0
1,PAYMENT,272.8,C1227867806,101473.0,101200.2,M292958927,0.0,0.0,0,0
1,PAYMENT,1380.95,C800493254,32860.06,31479.11,M225553858,0.0,0.0,0,0
1,CASH_OUT,29587.32,C987595204,31479.11,1891.79,C998351292,1751806.56,1015132.48,0,0
1,PAYMENT,1056.64,C438123546,5578.0,4521.36,M29774113,0.0,0.0,0,0
1,PAYMENT,2515.46,C22668134,270.0,0.0,M1474072872,0.0,0.0,0,0
1,DEBIT,6077.94,C609389093,73904.0,67826.06,C775514090,11082.0,0.0,0,0
1,DEBIT,8648.45,C397318359,6734.0,0.0,C171493374,11010.0,0.0,0,0
1,DEBIT,5264.43,C1495407511,326183.0,320918.57,C778731861,20989.0,0.0,0,0
1,PAYMENT,3821.75,C1791267914,10183.0,6361.25,M1517758613,0.0,0.0,0,0
1,PAYMENT,4920.42,C972843820,49478.0,44557.58,M1883971879,0.0,0.0,0,0
1,PAYMENT,5635.6,C1055104416,31710.42,26074.82,M1563634025,0.0,0.0,0,0
1,PAYMENT,11508.76,C130850024,26074.82,14566.06,M774362927,0.0,0.0,0,0
1,PAYMENT,2147.21,C202064342,101336.0,99188.79,M1211586911,0.0,0.0,0,0
1,PAYMENT,8380.77,C738174829,119.0,0.0,M997294994,0.0,0.0,0,0
1,PAYMENT,3850.6,C1830969563,2839821.61,2835971.01,M523051393,0.0,0.0,0,0
1,PAYMENT,5238.73,C1237264838,2835971.01,2830732.28,M2128961136,0.0,0.0,0,0
1,PAYMENT,6173.13,C4181455,100312.0,94138.87,M1986581856,0.0,0.0,0,0
1,PAYMENT,1196.9,C1177101170,1956340.01,1955143.11,M309060377,0.0,0.0,0,0
1,PAYMENT,150.07,C1816397102,1955143.11,1954993.04,M1547116051,0.0,0.0,0,0
1,PAYMENT,624.1,C1393198164,1954993.04,1954368.93,M506775047,0.0,0.0,0,0
1,PAYMENT,1012.86,C1377160602,284879.0,283866.14,M917935693,0.0,0.0,0,0
1,PAYMENT,3688.28,C823758059,32528.0,28839.72,M153448497,0.0,0.0,0,0
1,TRANSFER,26112.94,C1965036946,29008.0,2895.06,C611572016,0.0,2608.64,0,0
1,CASH_OUT,286590.92,C1999036805,2895.06,0.0,C306206744,2830732.28,3554299.27,0,0
1,PAYMENT,5430.53,C178603358,12096.0,6665.47,M673384643,0.0,0.0,0,0
1,PAYMENT,13840.98,C1574573264,7252.0,0.0,M498134055,0.0,0.0,0,0
1,PAYMENT,11479.22,C1033880954,179.0,0.0,M223000346,0.0,0.0,0,0
1,CASH_OUT,119570.96,C3886839,0.0,0.0,C1170794006,5255923.71,22190.99,0,0
1,DEBIT,818.99,C451959555,35335.0,34516.01,C1321640594,11932.14,18910.85,0,0
1,PAYMENT,2736.66,C1502079282,10145.0,7408.34,M28145535,0.0,0.0,0,0
1,PAYMENT,6166.35,C1539038539,10704.0,4537.65,M1133227388,0.0,0.0,0,0
1,PAYMENT,4052.14,C623051334,107305.0,103252.86,M1340051218,0.0,0.0,0,0
1,PAYMENT,6730.59,C1250644519,43809.91,37079.31,M1425405511,0.0,0.0,0,0
1,TRANSFER,259096.62,C1769598893,37079.31,0.0,C1335050193,272725.11,353532.56,0,0
1,TRANSFER,21502.38,C1517116047,0.0,0.0,C1023714065,2361788.82,1412484.09,0,0
1,PAYMENT,1810.88,C1248276879,27574.0,25763.12,M828088650,0.0,0.0,0,0
1,PAYMENT,700.86,C402207819,859272.0,858571.14,M670084377,0.0,0.0,0,0
1,DEBIT,7273.9,C1424497441,31264.0,23990.1,C832279283,161540.23,185389.8,0,0
1,PAYMENT,4845.31,C953528583,5998.0,1152.69,M1716551994,0.0,0.0,0,0
1,PAYMENT,1153.98,C1156210828,20432.0,19278.02,M1355766307,0.0,0.0,0,0
1,PAYMENT,1624.03,C1158124724,3079.0,1454.97,M658281599,0.0,0.0,0,0
1,PAYMENT,8076.53,C809860628,172012.0,163935.47,M452015229,0.0,0.0,0,0
1,PAYMENT,1313.6,C1663738275,21210.0,19896.4,M544628437,0.0,0.0,0,0
1,PAYMENT,6128.41,C995631377,91737.45,85609.04,M681158875,0.0,0.0,0,0
1,PAYMENT,11301.82,C512238546,85609.04,74307.22,M203048480,0.0,0.0,0,0
1,PAYMENT,4508.96,C1991290395,74307.22,69798.26,M319426406,0.0,0.0,0,0
1,PAYMENT,2588.24,C1279469670,69798.26,67210.02,M305552520,0.0,0.0,0,0
1,PAYMENT,909.33,C1627781283,67210.02,66300.68,M574077658,0.0,0.0,0,0
1,PAYMENT,7123.18,C2011342562,66300.68,59177.5,M1460696714,0.0,0.0,0,0
1,PAYMENT,4449.8,C429804587,59177.5,54727.71,M115397800,0.0,0.0,0,0
1,PAYMENT,663.34,C1691858720,54727.71,54064.37,M807872790,0.0,0.0,0,0
1,PAYMENT,4043.76,C1538511917,54064.37,50020.61,M1542856295,0.0,0.0,0,0
1,PAYMENT,15350.84,C46259342,50020.61,34669.76,M187120217,0.0,0.0,0,0
1,PAYMENT,11917.23,C1316001196,34669.76,22752.54,M622772003,0.0,0.0,0,0
1,PAYMENT,14145.51,C699871906,22752.54,8607.03,M460333119,0.0,0.0,0,0
1,PAYMENT,28301.88,C1365711624,8607.03,0.0,M22040992,0.0,0.0,0,0
1,PAYMENT,6976.97,C291651850,0.0,0.0,M185203393,0.0,0.0,0,0
1,PAYMENT,19572.25,C1658785779,0.0,0.0,M1627496281,0.0,0.0,0,0
1,PAYMENT,17389.94,C1659435106,0.0,0.0,M653515020,0.0,0.0,0,0
1,PAYMENT,12123.91,C1011481270,0.0,0.0,M1365197105,0.0,0.0,0,0
1,PAYMENT,20007.91,C1951500432,0.0,0.0,M1280443567,0.0,0.0,0,0
1,PAYMENT,18389.77,C1061018585,0.0,0.0,M348148678,0.0,0.0,0,0
1,PAYMENT,5947.8,C1814908102,0.0,0.0,M814111376,0.0,0.0,0,0
1,PAYMENT,804.16,C1630841930,0.0,0.0,M2004655561,0.0,0.0,0,0
1,PAYMENT,14711.9,C1907467420,0.0,0.0,M1944138464,0.0,0.0,0,0
1,PAYMENT,2407.47,C930317866,0.0,0.0,M611502040,0.0,0.0,0,0
1,PAYMENT,2074.51,C1486553742,12318.0,10243.49,M571956559,0.0,0.0,0,0
1,PAYMENT,5711.01,C167693809,3967693.52,3961982.51,M998283025,0.0,0.0,0,0
1,PAYMENT,21897.3,C990870941,3961982.51,3940085.21,M594195094,0.0,0.0,0,0
1,PAYMENT,5462.01,C1552179791,26289.0,20826.99,M1661161169,0.0,0.0,0,0
1,PAYMENT,2185.54,C589309113,20826.99,18641.45,M1437129801,0.0,0.0,0,0
1,DEBIT,5655.43,C708926121,131875.0,126219.57,C1096283470,61293.45,0.0,0,0
1,PAYMENT,727.94,C1406004470,103538.0,102810.06,M1911168986,0.0,0.0,0,0
1,PAYMENT,7868.9,C1655955258,601.0,0.0,M1107772887,0.0,0.0,0,0
1,PAYMENT,4029.56,C2115087165,106681.0,102651.44,M1604616170,0.0,0.0,0,0
1,DEBIT,2637.07,C596779307,72159.0,69521.93,C1740000325,214505.46,1363368.51,0,0
1,PAYMENT,3129.06,C1531175283,9690.0,6560.94,M687399269,0.0,0.0,0,0
1,PAYMENT,6899.83,C1415545023,1004.0,0.0,M1727424614,0.0,0.0,0,0
1,CASH_IN,38366.56,C586831282,65466.0,103832.56,C214187874,26686.0,0.0,0,0
1,PAYMENT,6778.32,C1298557761,1023.0,0.0,M1704214570,0.0,0.0,0,0
1,CASH_IN,96015.94,C821342630,4184.0,100199.94,C657736958,175.0,45881.29,0,0
1,PAYMENT,2304.2,C1079190991,131375.0,129070.8,M1041326823,0.0,0.0,0,0
1,PAYMENT,5575.09,C2042884127,5773.0,197.91,M1815025408,0.0,0.0,0,0
1,PAYMENT,1667.88,C889928215,197.91,0.0,M3694603,0.0,0.0,0,0
1,PAYMENT,24659.46,C1721576219,0.0,0.0,M1914615775,0.0,0.0,0,0
1,CASH_IN,221557.88,C514453513,11599.0,233156.88,C998351292,1781393.88,1015132.48,0,0
1,PAYMENT,1117.17,C1565713391,233156.88,232039.71,M1385750189,0.0,0.0,0,0
1,PAYMENT,7731.23,C1430207342,5816.0,0.0,M80191608,0.0,0.0,0,0
1,CASH_OUT,69490.69,C1312843412,9326.0,0.0,C1529115495,20093.0,67268.02,0,0
1,PAYMENT,5437.85,C1522119751,13306.1,7868.25,M1995505717,0.0,0.0,0,0
1,PAYMENT,3984.3,C1334618867,7868.25,3883.96,M45416784,0.0,0.0,0,0
1,PAYMENT,5630.13,C364480205,50661.0,45030.87,M1807207655,0.0,0.0,0,0
1,PAYMENT,3399.78,C1103505488,28514.33,25114.55,M1800605369,0.0,0.0,0,0
1,PAYMENT,7883.75,C847606512,25114.55,17230.8,M1736458419,0.0,0.0,0,0
1,PAYMENT,635.55,C401891515,1131641.43,1131005.88,M1688310330,0.0,0.0,0,0
1,PAYMENT,2248.26,C2099932844,1131005.88,1128757.61,M415906914,0.0,0.0,0,0
1,PAYMENT,9261.94,C739210872,16752.0,7490.06,M1154941313,0.0,0.0,0,0
1,PAYMENT,9614.73,C1789282489,275664.0,266049.27,M600199331,0.0,0.0,0,0
1,CASH_OUT,30308.45,C1949126165,88926.2,88926.2,C1568059495,88926.2,122750.49,0,0
1,PAYMENT,1012.84,C143295000,88926.2,87913.35,M1353838640,0.0,0.0,0,0
1,PAYMENT,6534.05,C1097069005,11301.0,4766.95,M1604342290,0.0,0.0,0,0
1,PAYMENT,9460.66,C65438140,204975.0,195514.34,M1544147328,0.0,0.0,0,0
